"x";"y";"z"
0.312254;0.531651;0.437827
0.157963;0.567578;0.517481
0.165003;0.592873;0.437827
0.321074;0.546669;0.36083
0.312254;0.531651;0.437827
0.165003;0.592873;0.437827
-0.436292;0.436292;0.437827
-0.508969;0.298931;0.517485
-0.531651;0.312254;0.437827
-0.448615;0.448614;0.36083
-0.436292;0.436292;0.437827
-0.531651;0.312254;0.437827
-0.417675;0.417675;0.517481
-0.48053;0.28223;0.599133
-0.508969;0.298931;0.517485
-0.436292;0.436292;0.437827
-0.417675;0.417675;0.517481
-0.508969;0.298931;0.517485
-0.298931;0.508969;0.517485
-0.394341;0.394341;0.599133
-0.417675;0.417675;0.517481
-0.312255;0.531651;0.437827
-0.298931;0.508969;0.517485
-0.417675;0.417675;0.517481
0.617684;0.085941;0.23593
0.619427;0.137236;0.283145
0.604276;0.168176;0.22124
0.423705;-0.423705;0.166623
0.541877;-0.318259;0.22124
0.516317;-0.303247;0.166623
0.396438;-0.396438;0.12264
0.423705;-0.423705;0.166623
0.516317;-0.303247;0.166623
0.303247;-0.516317;0.166623
0.44468;-0.44468;0.22124
0.423705;-0.423705;0.166623
0.283731;-0.483086;0.12264
0.303247;-0.516317;0.166623
0.423705;-0.423705;0.166623
0.160243;-0.575771;0.166623
0.318259;-0.541877;0.22124
0.303247;-0.516317;0.166623
0.149931;-0.538718;0.12264
0.160243;-0.575771;0.166623
0.303247;-0.516317;0.166623
0;-0.596769;0.166623
0.168176;-0.604276;0.22124
0.160243;-0.575771;0.166623
0;-0.558363;0.12264
0;-0.596769;0.166623
0.160243;-0.575771;0.166623
-0.160244;-0.575771;0.166623
0;-0.626311;0.22124
0;-0.596769;0.166623
-0.149931;-0.538718;0.12264
-0.160244;-0.575771;0.166623
0;-0.596769;0.166623
-0.303247;-0.516317;0.166623
-0.168177;-0.604276;0.22124
-0.160244;-0.575771;0.166623
-0.283731;-0.483086;0.12264
-0.303247;-0.516317;0.166623
-0.160244;-0.575771;0.166623
-0.423705;-0.423705;0.166623
-0.318259;-0.541877;0.22124
-0.303247;-0.516317;0.166623
-0.396438;-0.396438;0.12264
-0.423705;-0.423705;0.166623
-0.303247;-0.516317;0.166623
-0.516317;-0.303247;0.166623
-0.44468;-0.44468;0.22124
-0.423705;-0.423705;0.166623
-0.483087;-0.283731;0.12264
-0.516317;-0.303247;0.166623
-0.423705;-0.423705;0.166623
-0.575771;-0.160243;0.166623
-0.541877;-0.318259;0.22124
-0.516317;-0.303247;0.166623
-0.538718;-0.149931;0.12264
-0.575771;-0.160243;0.166623
-0.516317;-0.303247;0.166623
-0.596769;0;0.166623
-0.604277;-0.168176;0.22124
-0.575771;-0.160243;0.166623
-0.558363;0;0.12264
-0.596769;0;0.166623
-0.575771;-0.160243;0.166623
-0.157963;0.567578;0.517485
-0.28223;0.48053;0.599133
-0.298931;0.508969;0.517485
-0.165004;0.592873;0.437827
-0.157963;0.567578;0.517485
-0.298931;0.508969;0.517485
0.165003;0.592873;0.437827
0;0.588275;0.517481
0;0.614496;0.437827
0.169664;0.609621;0.36083
0.165003;0.592873;0.437827
0;0.614496;0.437827
0.448614;0.448614;0.36083
0.312254;0.531651;0.437827
0.321074;0.546669;0.36083
0.453072;0.453072;0.287158
0.448614;0.448614;0.36083
0.321074;0.546669;0.36083
-0.448615;0.448614;0.36083
-0.531651;0.312254;0.437827
-0.546669;0.321075;0.36083
-0.453072;0.453072;0.287158
-0.448615;0.448614;0.36083
-0.546669;0.321075;0.36083
0.604276;0.168176;0.22124
0.5521;0.324265;0.287158
0.541877;0.318259;0.22124
0.575771;0.160243;0.166623
0.604276;0.168176;0.22124
0.541877;0.318259;0.22124
0.541877;0.318259;0.22124
0.5521;0.324265;0.287158
0.453072;0.453072;0.287158
0.5521;0.324265;0.287158
0.448614;0.448614;0.36083
0.453072;0.453072;0.287158
0.516317;-0.303247;0.166623
0.604276;-0.168176;0.22124
0.575771;-0.160243;0.166623
0.483086;-0.283731;0.12264
0.516317;-0.303247;0.166623
0.575771;-0.160243;0.166623
-0.538718;0.149931;0.12264
-0.575771;0.160243;0.166623
-0.596769;0;0.166623
-0.608883;0.039883;0.198681
-0.611709;0;0.194244
-0.596769;0;0.166623
-0.611709;0;0.194244
-0.608884;-0.039883;0.198682
-0.596769;0;0.166623
-0.541877;0.318259;0.22124
-0.615677;0.171349;0.287158
-0.604277;0.168176;0.22124
-0.516317;0.303247;0.166623
-0.541877;0.318259;0.22124
-0.604277;0.168176;0.22124
-0.453072;0.453072;0.287158
-0.546669;0.321075;0.36083
-0.5521;0.324265;0.287158
-0.44468;0.44468;0.22124
-0.453072;0.453072;0.287158
-0.5521;0.324265;0.287158
0;0.614496;0.437827
-0.157963;0.567578;0.517485
-0.165004;0.592873;0.437827
0;0.63185;0.36083
0;0.614496;0.437827
-0.165004;0.592873;0.437827
0.321074;0.546669;0.36083
0.165003;0.592873;0.437827
0.169664;0.609621;0.36083
0.324265;0.5521;0.287158
0.321074;0.546669;0.36083
0.169664;0.609621;0.36083
-0.321075;0.546669;0.36083
-0.436292;0.436292;0.437827
-0.448615;0.448614;0.36083
-0.324265;0.5521;0.287158
-0.321075;0.546669;0.36083
-0.448615;0.448614;0.36083
-0.312255;0.531651;0.437827
-0.417675;0.417675;0.517481
-0.436292;0.436292;0.437827
-0.321075;0.546669;0.36083
-0.312255;0.531651;0.437827
-0.436292;0.436292;0.437827
-0.165004;0.592873;0.437827
-0.298931;0.508969;0.517485
-0.312255;0.531651;0.437827
-0.169664;0.609621;0.36083
-0.165004;0.592873;0.437827
-0.312255;0.531651;0.437827
0.596768;0;0.166623
0.604276;0.168176;0.22124
0.575771;0.160243;0.166623
0.558363;0;0.12264
0.596768;0;0.166623
0.575771;0.160243;0.166623
0.396438;-0.396438;0.12264
0.516317;-0.303247;0.166623
0.483086;-0.283731;0.12264
0.369171;-0.369171;0.088629
0.396438;-0.396438;0.12264
0.483086;-0.283731;0.12264
0.283731;-0.483086;0.12264
0.423705;-0.423705;0.166623
0.396438;-0.396438;0.12264
0.264215;-0.449859;0.088629
0.283731;-0.483086;0.12264
0.396438;-0.396438;0.12264
0.149931;-0.538718;0.12264
0.303247;-0.516317;0.166623
0.283731;-0.483086;0.12264
0.139618;-0.501662;0.088629
0.149931;-0.538718;0.12264
0.283731;-0.483086;0.12264
0;-0.558363;0.12264
0.160243;-0.575771;0.166623
0.149931;-0.538718;0.12264
0;-0.519957;0.088629
0;-0.558363;0.12264
0.149931;-0.538718;0.12264
-0.149931;-0.538718;0.12264
0;-0.596769;0.166623
0;-0.558363;0.12264
-0.139618;-0.501662;0.088629
-0.149931;-0.538718;0.12264
0;-0.558363;0.12264
-0.283731;-0.483086;0.12264
-0.160244;-0.575771;0.166623
-0.149931;-0.538718;0.12264
-0.264215;-0.449859;0.088629
-0.283731;-0.483086;0.12264
-0.149931;-0.538718;0.12264
-0.396438;-0.396438;0.12264
-0.303247;-0.516317;0.166623
-0.283731;-0.483086;0.12264
-0.369171;-0.369171;0.088629
-0.396438;-0.396438;0.12264
-0.283731;-0.483086;0.12264
-0.483087;-0.283731;0.12264
-0.423705;-0.423705;0.166623
-0.396438;-0.396438;0.12264
-0.449859;-0.264215;0.088629
-0.483087;-0.283731;0.12264
-0.396438;-0.396438;0.12264
-0.538718;-0.149931;0.12264
-0.516317;-0.303247;0.166623
-0.483087;-0.283731;0.12264
-0.501662;-0.139618;0.088629
-0.538718;-0.149931;0.12264
-0.483087;-0.283731;0.12264
-0.558363;0;0.12264
-0.575771;-0.160243;0.166623
-0.538718;-0.149931;0.12264
-0.519957;0;0.088629
-0.558363;0;0.12264
-0.538718;-0.149931;0.12264
-0.538718;0.149931;0.12264
-0.596769;0;0.166623
-0.558363;0;0.12264
-0.501662;0.139618;0.088629
-0.538718;0.149931;0.12264
-0.558363;0;0.12264
-0.44468;0.44468;0.22124
-0.5521;0.324265;0.287158
-0.541877;0.318259;0.22124
-0.423705;0.423705;0.166623
-0.44468;0.44468;0.22124
-0.541877;0.318259;0.22124
0.169664;0.609621;0.36083
0;0.614496;0.437827
0;0.63185;0.36083
0.171349;0.615677;0.287158
0.169664;0.609621;0.36083
0;0.63185;0.36083
0.453072;0.453072;0.287158
0.321074;0.546669;0.36083
0.324265;0.5521;0.287158
0.44468;0.44468;0.22124
0.453072;0.453072;0.287158
0.324265;0.5521;0.287158
-0.324265;0.5521;0.287158
-0.448615;0.448614;0.36083
-0.453072;0.453072;0.287158
-0.318259;0.541877;0.22124
-0.324265;0.5521;0.287158
-0.453072;0.453072;0.287158
0.575771;0.160243;0.166623
0.541877;0.318259;0.22124
0.516317;0.303247;0.166623
0.538718;0.149931;0.12264
0.575771;0.160243;0.166623
0.516317;0.303247;0.166623
0.538718;-0.149931;0.12264
0.575771;-0.160243;0.166623
0.596768;0;0.166623
0.516317;0.303247;0.166623
0.541877;0.318259;0.22124
0.44468;0.44468;0.22124
0.541877;0.318259;0.22124
0.453072;0.453072;0.287158
0.44468;0.44468;0.22124
0.483086;-0.283731;0.12264
0.575771;-0.160243;0.166623
0.538718;-0.149931;0.12264
0.449858;-0.264215;0.088629
0.483086;-0.283731;0.12264
0.538718;-0.149931;0.12264
-0.483087;0.283731;0.12264
-0.575771;0.160243;0.166623
-0.538718;0.149931;0.12264
-0.449859;0.264215;0.088629
-0.483087;0.283731;0.12264
-0.538718;0.149931;0.12264
-0.423705;0.423705;0.166623
-0.541877;0.318259;0.22124
-0.516317;0.303247;0.166623
-0.396438;0.396438;0.12264
-0.423705;0.423705;0.166623
-0.516317;0.303247;0.166623
-0.318259;0.541877;0.22124
-0.453072;0.453072;0.287158
-0.44468;0.44468;0.22124
-0.303247;0.516317;0.166623
-0.318259;0.541877;0.22124
-0.44468;0.44468;0.22124
0;0.63185;0.36083
-0.165004;0.592873;0.437827
-0.169664;0.609621;0.36083
0;0.638129;0.287158
0;0.63185;0.36083
-0.169664;0.609621;0.36083
0.324265;0.5521;0.287158
0.169664;0.609621;0.36083
0.171349;0.615677;0.287158
0.318259;0.541877;0.22124
0.324265;0.5521;0.287158
0.171349;0.615677;0.287158
-0.17135;0.615677;0.287158
-0.321075;0.546669;0.36083
-0.324265;0.5521;0.287158
-0.168177;0.604276;0.22124
-0.17135;0.615677;0.287158
-0.324265;0.5521;0.287158
-0.169664;0.609621;0.36083
-0.312255;0.531651;0.437827
-0.321075;0.546669;0.36083
-0.17135;0.615677;0.287158
-0.169664;0.609621;0.36083
-0.321075;0.546669;0.36083
0.558363;0;0.12264
0.575771;0.160243;0.166623
0.538718;0.149931;0.12264
0.519957;0;0.088629
0.558363;0;0.12264
0.538718;0.149931;0.12264
0.538718;-0.149931;0.12264
0.596768;0;0.166623
0.558363;0;0.12264
0.501662;-0.139618;0.088629
0.538718;-0.149931;0.12264
0.558363;0;0.12264
0.369171;-0.369171;0.088629
0.483086;-0.283731;0.12264
0.449858;-0.264215;0.088629
0.348195;-0.348195;0.063924
0.369171;-0.369171;0.088629
0.449858;-0.264215;0.088629
0.264215;-0.449859;0.088629
0.396438;-0.396438;0.12264
0.369171;-0.369171;0.088629
0.249203;-0.424298;0.063924
0.264215;-0.449859;0.088629
0.369171;-0.369171;0.088629
0.139618;-0.501662;0.088629
0.283731;-0.483086;0.12264
0.264215;-0.449859;0.088629
0.131685;-0.47316;0.063924
0.139618;-0.501662;0.088629
0.264215;-0.449859;0.088629
0;-0.519957;0.088629
0.149931;-0.538718;0.12264
0.139618;-0.501662;0.088629
0;-0.490415;0.063924
0;-0.519957;0.088629
0.139618;-0.501662;0.088629
-0.139618;-0.501662;0.088629
0;-0.558363;0.12264
0;-0.519957;0.088629
-0.131686;-0.47316;0.063924
-0.139618;-0.501662;0.088629
0;-0.519957;0.088629
-0.264215;-0.449859;0.088629
-0.149931;-0.538718;0.12264
-0.139618;-0.501662;0.088629
-0.249203;-0.424298;0.063924
-0.264215;-0.449859;0.088629
-0.139618;-0.501662;0.088629
-0.369171;-0.369171;0.088629
-0.283731;-0.483086;0.12264
-0.264215;-0.449859;0.088629
-0.348196;-0.348195;0.063924
-0.369171;-0.369171;0.088629
-0.264215;-0.449859;0.088629
-0.449859;-0.264215;0.088629
-0.396438;-0.396438;0.12264
-0.369171;-0.369171;0.088629
-0.424299;-0.249203;0.063924
-0.449859;-0.264215;0.088629
-0.369171;-0.369171;0.088629
-0.501662;-0.139618;0.088629
-0.483087;-0.283731;0.12264
-0.449859;-0.264215;0.088629
-0.47316;-0.131685;0.063924
-0.501662;-0.139618;0.088629
-0.449859;-0.264215;0.088629
-0.519957;0;0.088629
-0.538718;-0.149931;0.12264
-0.501662;-0.139618;0.088629
-0.490415;0;0.063924
-0.519957;0;0.088629
-0.501662;-0.139618;0.088629
-0.501662;0.139618;0.088629
-0.558363;0;0.12264
-0.519957;0;0.088629
-0.47316;0.131685;0.063924
-0.501662;0.139618;0.088629
-0.519957;0;0.088629
-0.449859;0.264215;0.088629
-0.538718;0.149931;0.12264
-0.501662;0.139618;0.088629
-0.424299;0.249203;0.063924
-0.449859;0.264215;0.088629
-0.501662;0.139618;0.088629
-0.61548;0.063578;0.216617
-0.608883;0.039883;0.198681
-0.575771;0.160243;0.166623
-0.608883;0.039883;0.198681
-0.596769;0;0.166623
-0.575771;0.160243;0.166623
-0.516317;0.303247;0.166623
-0.604277;0.168176;0.22124
-0.575771;0.160243;0.166623
-0.483087;0.283731;0.12264
-0.516317;0.303247;0.166623
-0.575771;0.160243;0.166623
-0.303247;0.516317;0.166623
-0.44468;0.44468;0.22124
-0.423705;0.423705;0.166623
-0.283731;0.483086;0.12264
-0.303247;0.516317;0.166623
-0.423705;0.423705;0.166623
0.171349;0.615677;0.287158
0;0.63185;0.36083
0;0.638129;0.287158
0.168176;0.604276;0.22124
0.171349;0.615677;0.287158
0;0.638129;0.287158
0.44468;0.44468;0.22124
0.324265;0.5521;0.287158
0.318259;0.541877;0.22124
0.423705;0.423705;0.166623
0.44468;0.44468;0.22124
0.318259;0.541877;0.22124
-0.168177;0.604276;0.22124
-0.324265;0.5521;0.287158
-0.318259;0.541877;0.22124
-0.160244;0.575771;0.166623
-0.168177;0.604276;0.22124
-0.318259;0.541877;0.22124
0.538718;0.149931;0.12264
0.516317;0.303247;0.166623
0.483086;0.283731;0.12264
0.501662;0.139618;0.088629
0.538718;0.149931;0.12264
0.483086;0.283731;0.12264
0.483086;0.283731;0.12264
0.516317;0.303247;0.166623
0.423705;0.423705;0.166623
0.516317;0.303247;0.166623
0.44468;0.44468;0.22124
0.423705;0.423705;0.166623
0.449858;-0.264215;0.088629
0.538718;-0.149931;0.12264
0.501662;-0.139618;0.088629
0.424299;-0.249203;0.063924
0.449858;-0.264215;0.088629
0.501662;-0.139618;0.088629
-0.369171;0.369171;0.088629
-0.483087;0.283731;0.12264
-0.449859;0.264215;0.088629
-0.348196;0.348195;0.063924
-0.369171;0.369171;0.088629
-0.449859;0.264215;0.088629
-0.396438;0.396438;0.12264
-0.516317;0.303247;0.166623
-0.483087;0.283731;0.12264
-0.369171;0.369171;0.088629
-0.396438;0.396438;0.12264
-0.483087;0.283731;0.12264
-0.283731;0.483086;0.12264
-0.423705;0.423705;0.166623
-0.396438;0.396438;0.12264
-0.264215;0.449859;0.088629
-0.283731;0.483086;0.12264
-0.396438;0.396438;0.12264
-0.160244;0.575771;0.166623
-0.318259;0.541877;0.22124
-0.303247;0.516317;0.166623
-0.149931;0.538718;0.12264
-0.160244;0.575771;0.166623
-0.303247;0.516317;0.166623
0;0.638129;0.287158
-0.169664;0.609621;0.36083
-0.17135;0.615677;0.287158
0;0.626311;0.22124
0;0.638129;0.287158
-0.17135;0.615677;0.287158
0.318259;0.541877;0.22124
0.171349;0.615677;0.287158
0.168176;0.604276;0.22124
0.303247;0.516317;0.166623
0.318259;0.541877;0.22124
0.168176;0.604276;0.22124
0;0.626311;0.22124
-0.17135;0.615677;0.287158
-0.168177;0.604276;0.22124
0;0.596769;0.166623
0;0.626311;0.22124
-0.168177;0.604276;0.22124
0.519957;0;0.088629
0.538718;0.149931;0.12264
0.501662;0.139618;0.088629
0.490415;0;0.063924
0.519957;0;0.088629
0.501662;0.139618;0.088629
0.501662;-0.139618;0.088629
0.558363;0;0.12264
0.519957;0;0.088629
0.47316;-0.131685;0.063924
0.501662;-0.139618;0.088629
0.519957;0;0.088629
0.348195;-0.348195;0.063924
0.449858;-0.264215;0.088629
0.424299;-0.249203;0.063924
0.339803;-0.339804;0.04786
0.348195;-0.348195;0.063924
0.424299;-0.249203;0.063924
0.249203;-0.424298;0.063924
0.369171;-0.369171;0.088629
0.348195;-0.348195;0.063924
0.243198;-0.414076;0.04786
0.249203;-0.424298;0.063924
0.348195;-0.348195;0.063924
0.131685;-0.47316;0.063924
0.264215;-0.449859;0.088629
0.249203;-0.424298;0.063924
0.128512;-0.461757;0.04786
0.131685;-0.47316;0.063924
0.249203;-0.424298;0.063924
0;-0.490415;0.063924
0.139618;-0.501662;0.088629
0.131685;-0.47316;0.063924
0;-0.478597;0.04786
0;-0.490415;0.063924
0.131685;-0.47316;0.063924
-0.131686;-0.47316;0.063924
0;-0.519957;0.088629
0;-0.490415;0.063924
-0.128513;-0.461757;0.04786
-0.131686;-0.47316;0.063924
0;-0.490415;0.063924
-0.249203;-0.424298;0.063924
-0.139618;-0.501662;0.088629
-0.131686;-0.47316;0.063924
-0.243198;-0.414076;0.04786
-0.249203;-0.424298;0.063924
-0.131686;-0.47316;0.063924
-0.348196;-0.348195;0.063924
-0.264215;-0.449859;0.088629
-0.249203;-0.424298;0.063924
-0.339804;-0.339804;0.04786
-0.348196;-0.348195;0.063924
-0.249203;-0.424298;0.063924
-0.424299;-0.249203;0.063924
-0.369171;-0.369171;0.088629
-0.348196;-0.348195;0.063924
-0.414076;-0.243198;0.04786
-0.424299;-0.249203;0.063924
-0.348196;-0.348195;0.063924
-0.47316;-0.131685;0.063924
-0.449859;-0.264215;0.088629
-0.424299;-0.249203;0.063924
-0.461757;-0.128512;0.04786
-0.47316;-0.131685;0.063924
-0.424299;-0.249203;0.063924
-0.490415;0;0.063924
-0.501662;-0.139618;0.088629
-0.47316;-0.131685;0.063924
-0.478597;0;0.04786
-0.490415;0;0.063924
-0.47316;-0.131685;0.063924
-0.47316;0.131685;0.063924
-0.519957;0;0.088629
-0.490415;0;0.063924
-0.461757;0.128512;0.04786
-0.47316;0.131685;0.063924
-0.490415;0;0.063924
-0.424299;0.249203;0.063924
-0.501662;0.139618;0.088629
-0.47316;0.131685;0.063924
-0.414076;0.243198;0.04786
-0.424299;0.249203;0.063924
-0.47316;0.131685;0.063924
-0.348196;0.348195;0.063924
-0.449859;0.264215;0.088629
-0.424299;0.249203;0.063924
-0.339804;0.339804;0.04786
-0.348196;0.348195;0.063924
-0.424299;0.249203;0.063924
-0.149931;0.538718;0.12264
-0.303247;0.516317;0.166623
-0.283731;0.483086;0.12264
-0.139618;0.501662;0.088629
-0.149931;0.538718;0.12264
-0.283731;0.483086;0.12264
0.168176;0.604276;0.22124
0;0.638129;0.287158
0;0.626311;0.22124
0.160243;0.575771;0.166623
0.168176;0.604276;0.22124
0;0.626311;0.22124
0.423705;0.423705;0.166623
0.318259;0.541877;0.22124
0.303247;0.516317;0.166623
0.396438;0.396438;0.12264
0.423705;0.423705;0.166623
0.303247;0.516317;0.166623
0;0.596769;0.166623
-0.168177;0.604276;0.22124
-0.160244;0.575771;0.166623
0;0.558363;0.12264
0;0.596769;0.166623
-0.160244;0.575771;0.166623
0.501662;0.139618;0.088629
0.483086;0.283731;0.12264
0.449858;0.264215;0.088629
0.47316;0.131685;0.063924
0.501662;0.139618;0.088629
0.449858;0.264215;0.088629
0.449858;0.264215;0.088629
0.483086;0.283731;0.12264
0.396438;0.396438;0.12264
0.483086;0.283731;0.12264
0.423705;0.423705;0.166623
0.396438;0.396438;0.12264
0.424299;-0.249203;0.063924
0.501662;-0.139618;0.088629
0.47316;-0.131685;0.063924
0.414076;-0.243198;0.04786
0.424299;-0.249203;0.063924
0.47316;-0.131685;0.063924
-0.249203;0.424298;0.063924
-0.369171;0.369171;0.088629
-0.348196;0.348195;0.063924
-0.243198;0.414076;0.04786
-0.249203;0.424298;0.063924
-0.348196;0.348195;0.063924
-0.264215;0.449859;0.088629
-0.396438;0.396438;0.12264
-0.369171;0.369171;0.088629
-0.249203;0.424298;0.063924
-0.264215;0.449859;0.088629
-0.369171;0.369171;0.088629
-0.139618;0.501662;0.088629
-0.283731;0.483086;0.12264
-0.264215;0.449859;0.088629
-0.131686;0.47316;0.063924
-0.139618;0.501662;0.088629
-0.264215;0.449859;0.088629
0;0.558363;0.12264
-0.160244;0.575771;0.166623
-0.149931;0.538718;0.12264
0;0.519957;0.088629
0;0.558363;0.12264
-0.149931;0.538718;0.12264
0.303247;0.516317;0.166623
0.168176;0.604276;0.22124
0.160243;0.575771;0.166623
0.283731;0.483086;0.12264
0.303247;0.516317;0.166623
0.160243;0.575771;0.166623
0.160243;0.575771;0.166623
0;0.626311;0.22124
0;0.596769;0.166623
0.149931;0.538718;0.12264
0.160243;0.575771;0.166623
0;0.596769;0.166623
0.490415;0;0.063924
0.501662;0.139618;0.088629
0.47316;0.131685;0.063924
0.478596;0;0.04786
0.490415;0;0.063924
0.47316;0.131685;0.063924
0.47316;-0.131685;0.063924
0.519957;0;0.088629
0.490415;0;0.063924
0.461756;-0.128512;0.04786
0.47316;-0.131685;0.063924
0.490415;0;0.063924
0.339803;-0.339804;0.04786
0.424299;-0.249203;0.063924
0.414076;-0.243198;0.04786
0.461756;-0.128512;0.04786
0.410719;-0.241228;0.036005
0.414076;-0.243198;0.04786
0.243198;-0.414076;0.04786
0.348195;-0.348195;0.063924
0.339803;-0.339804;0.04786
0.414076;-0.243198;0.04786
0.33705;-0.33705;0.036005
0.339803;-0.339804;0.04786
0.128512;-0.461757;0.04786
0.249203;-0.424298;0.063924
0.243198;-0.414076;0.04786
0.339803;-0.339804;0.04786
0.241227;-0.410719;0.036005
0.243198;-0.414076;0.04786
0;-0.478597;0.04786
0.131685;-0.47316;0.063924
0.128512;-0.461757;0.04786
0.243198;-0.414076;0.04786
0.127471;-0.458017;0.036005
0.128512;-0.461757;0.04786
-0.128513;-0.461757;0.04786
0;-0.490415;0.063924
0;-0.478597;0.04786
0.128512;-0.461757;0.04786
0;-0.47472;0.036005
0;-0.478597;0.04786
-0.243198;-0.414076;0.04786
-0.131686;-0.47316;0.063924
-0.128513;-0.461757;0.04786
0;-0.478597;0.04786
-0.127471;-0.458017;0.036005
-0.128513;-0.461757;0.04786
-0.339804;-0.339804;0.04786
-0.249203;-0.424298;0.063924
-0.243198;-0.414076;0.04786
-0.128513;-0.461757;0.04786
-0.241228;-0.410719;0.036005
-0.243198;-0.414076;0.04786
-0.414076;-0.243198;0.04786
-0.348196;-0.348195;0.063924
-0.339804;-0.339804;0.04786
-0.243198;-0.414076;0.04786
-0.337051;-0.33705;0.036005
-0.339804;-0.339804;0.04786
-0.461757;-0.128512;0.04786
-0.424299;-0.249203;0.063924
-0.414076;-0.243198;0.04786
-0.339804;-0.339804;0.04786
-0.410719;-0.241228;0.036005
-0.414076;-0.243198;0.04786
-0.478597;0;0.04786
-0.47316;-0.131685;0.063924
-0.461757;-0.128512;0.04786
-0.414076;-0.243198;0.04786
-0.458017;-0.127471;0.036005
-0.461757;-0.128512;0.04786
-0.461757;0.128512;0.04786
-0.490415;0;0.063924
-0.478597;0;0.04786
-0.461757;-0.128512;0.04786
-0.474721;0;0.036005
-0.478597;0;0.04786
-0.414076;0.243198;0.04786
-0.47316;0.131685;0.063924
-0.461757;0.128512;0.04786
-0.478597;0;0.04786
-0.458017;0.127471;0.036005
-0.461757;0.128512;0.04786
-0.339804;0.339804;0.04786
-0.424299;0.249203;0.063924
-0.414076;0.243198;0.04786
-0.461757;0.128512;0.04786
-0.410719;0.241228;0.036005
-0.414076;0.243198;0.04786
-0.243198;0.414076;0.04786
-0.348196;0.348195;0.063924
-0.339804;0.339804;0.04786
-0.414076;0.243198;0.04786
-0.337051;0.33705;0.036005
-0.339804;0.339804;0.04786
0;0.519957;0.088629
-0.149931;0.538718;0.12264
-0.139618;0.501662;0.088629
0;0.490415;0.063924
0;0.519957;0.088629
-0.139618;0.501662;0.088629
0.396438;0.396438;0.12264
0.303247;0.516317;0.166623
0.283731;0.483086;0.12264
0.369171;0.369171;0.088629
0.396438;0.396438;0.12264
0.283731;0.483086;0.12264
0.149931;0.538718;0.12264
0;0.596769;0.166623
0;0.558363;0.12264
0.139618;0.501662;0.088629
0.149931;0.538718;0.12264
0;0.558363;0.12264
0.47316;0.131685;0.063924
0.449858;0.264215;0.088629
0.424299;0.249203;0.063924
0.461756;0.128512;0.04786
0.47316;0.131685;0.063924
0.424299;0.249203;0.063924
0.424299;0.249203;0.063924
0.449858;0.264215;0.088629
0.369171;0.369171;0.088629
0.449858;0.264215;0.088629
0.396438;0.396438;0.12264
0.369171;0.369171;0.088629
0.414076;-0.243198;0.04786
0.47316;-0.131685;0.063924
0.461756;-0.128512;0.04786
0.478596;0;0.04786
0.458017;-0.127471;0.036005
0.461756;-0.128512;0.04786
-0.128513;0.461757;0.04786
-0.249203;0.424298;0.063924
-0.243198;0.414076;0.04786
-0.339804;0.339804;0.04786
-0.241228;0.410719;0.036005
-0.243198;0.414076;0.04786
-0.131686;0.47316;0.063924
-0.264215;0.449859;0.088629
-0.249203;0.424298;0.063924
-0.128513;0.461757;0.04786
-0.131686;0.47316;0.063924
-0.249203;0.424298;0.063924
0;0.490415;0.063924
-0.139618;0.501662;0.088629
-0.131686;0.47316;0.063924
0;0.478597;0.04786
0;0.490415;0.063924
-0.131686;0.47316;0.063924
0.139618;0.501662;0.088629
0;0.558363;0.12264
0;0.519957;0.088629
0.131685;0.47316;0.063924
0.139618;0.501662;0.088629
0;0.519957;0.088629
0.283731;0.483086;0.12264
0.160243;0.575771;0.166623
0.149931;0.538718;0.12264
0.264215;0.449859;0.088629
0.283731;0.483086;0.12264
0.149931;0.538718;0.12264
0.478596;0;0.04786
0.47316;0.131685;0.063924
0.461756;0.128512;0.04786
0.414076;0.243198;0.04786
0.458017;0.127471;0.036005
0.461756;0.128512;0.04786
0.461756;-0.128512;0.04786
0.490415;0;0.063924
0.478596;0;0.04786
0.461756;0.128512;0.04786
0.47472;0;0.036005
0.478596;0;0.04786
0.461756;-0.128512;0.04786
0.458017;-0.127471;0.036005
0.410719;-0.241228;0.036005
0.458017;-0.127471;0.036005
0.394137;-0.231489;0.024816
0.410719;-0.241228;0.036005
0.414076;-0.243198;0.04786
0.410719;-0.241228;0.036005
0.33705;-0.33705;0.036005
0.410719;-0.241228;0.036005
0.323442;-0.323442;0.024816
0.33705;-0.33705;0.036005
0.339803;-0.339804;0.04786
0.33705;-0.33705;0.036005
0.241227;-0.410719;0.036005
0.33705;-0.33705;0.036005
0.231489;-0.394137;0.024816
0.241227;-0.410719;0.036005
0.243198;-0.414076;0.04786
0.241227;-0.410719;0.036005
0.127471;-0.458017;0.036005
0.241227;-0.410719;0.036005
0.122324;-0.439524;0.024816
0.127471;-0.458017;0.036005
0.128512;-0.461757;0.04786
0.127471;-0.458017;0.036005
0;-0.47472;0.036005
0.127471;-0.458017;0.036005
0;-0.455554;0.024816
0;-0.47472;0.036005
0;-0.478597;0.04786
0;-0.47472;0.036005
-0.127471;-0.458017;0.036005
0;-0.47472;0.036005
-0.122325;-0.439524;0.024816
-0.127471;-0.458017;0.036005
-0.128513;-0.461757;0.04786
-0.127471;-0.458017;0.036005
-0.241228;-0.410719;0.036005
-0.127471;-0.458017;0.036005
-0.231489;-0.394137;0.024816
-0.241228;-0.410719;0.036005
-0.243198;-0.414076;0.04786
-0.241228;-0.410719;0.036005
