x y w c Re(ux) Im(ux) Re(uy) Im(uy) Re(uz) Im(uz)
166.66666667 -33.33333333 1.29941353 1 -0.00067871779078391893 0.00034818147163019998 0.00160873962217450861 -0.00050687492024570693 0.00007790366267504193 -0.00007699911792960627
166.66666667 100.00000000 0.89448120 2 0.00122529300894175480 0.00035368949544757182 -0.00064171607939527623 -0.00162401424699912168 0.00118202197794083064 0.00056591449116377516
233.33333333 -100.00000000 1.72121805 2 0.00009365053947517099 -0.00054468909726672961 -0.00041136811090774680 0.00026631179067426117 0.00012100164551851808 0.00022558021508991326
233.33333333 33.33333333 0.37144361 3 0.00046464261610191246 -0.00042702010177306188 -0.00105876930866769555 0.00117096655345180571 0.00074090708623723400 0.00240130697324984375
233.33333333 100.00000000 1.77183459 2 0.00009649825076106494 0.00045798159577547782 -0.00034752219250414458 -0.00001952342162276472 -0.00026212724050432041 -0.00000644481097413312
100.00000000 100.00000000 2.50577444 2 0.00007749310056325388 0.00000748581755483658 -0.00010762678224847915 -0.00002567315446182821 0.00015816569347304134 0.00007660957243745018
233.33333333 -100.00000000 0.53172932 1 -0.00044624398169564602 0.00073419551046520123 -0.00063345676607838607 -0.00161663587999688932 0.00017370528239941268 0.00049747735621850312
300.00000000 33.33333333 1.40064662 3 0.00049849083235927013 0.00021337601148645760 -0.00056433006641731071 -0.00010187494358853187 0.00001493740205948024 0.00014480225631330733
100.00000000 100.00000000 1.39221053 3 -0.00027437924643140067 -0.00063186311326391450 0.00028124802437676162 0.00001605003234122928 -0.00001304614716859106 -0.00015717271654409946
300.00000000 100.00000000 2.57326316 3 -0.00004271593094020665 0.00003896847833867923 0.00012796807100420845 -0.00014007261922583248 0.00002416833264496648 -0.00000205265771802809
300.00000000 100.00000000 2.37923308 2 0.00011008295605920147 0.00013803846121686642 -0.00013593747883696618 -0.00050235223678690905 0.00007900145722235841 0.00000090488802952973
166.66666667 -100.00000000 2.37079699 1 0.00015496567984397862 0.00023986779071953113 -0.00044294084728870069 -0.00029380436428488052 0.00012781712748198949 0.00009157749544189467
233.33333333 33.33333333 2.33705263 3 0.00000975376223511936 -0.00009721188538552031 -0.00023653604649722715 0.00005278023410772428 0.00012206509244984860 0.00005131717487599242
100.00000000 100.00000000 2.75885714 2 -0.00000299480121185036 -0.00001405779058982628 -0.00002185827287401096 0.00013653625780294452 -0.00028597384385992515 -0.00012007561272376861
300.00000000 -100.00000000 0.11836090 2 -0.00006472580285132356 0.00113039497530499090 0.00059944190187144127 -0.00087369916867352200 0.00579794392232616927 -0.01122854350795969395
166.66666667 -33.33333333 2.39610526 3 0.00001562719323318106 0.00003193460730651594 -0.00007949959446367959 0.00009429707048417486 0.00008666773896012327 0.00004582619618688865
166.66666667 -33.33333333 3.14691729 2 0.00002533820398931225 0.00014375213743516944 0.00016256419817332800 -0.00010703062136082993 -0.00012191598287769675 -0.00002079265724585594
300.00000000 33.33333333 0.27864662 1 -0.00072533811470956038 0.00206976045939915231 0.00200375423559066975 -0.00273720674066882125 0.00095049598008172127 -0.00530102663063316322
300.00000000 -33.33333333 0.26177444 3 -0.00042094871598077221 -0.00049073663268409529 0.00002800184518212656 0.00061385705140323365 0.00472949345309657542 0.00416658708007249228
300.00000000 100.00000000 0.53172932 1 -0.00060795425160645448 -0.00070107374256055696 0.00049063589732824361 0.00114358118979606977 -0.00079135803065990791 -0.00018870103442472291
166.66666667 -100.00000000 0.62452632 2 -0.00107559379476804511 0.00029305708757862300 0.00233608092317374310 0.00054082912827462176 0.00026829617802336748 -0.00105805561899800001
233.33333333 -33.33333333 1.18974436 3 -0.00061185162610864350 0.00002613272712348754 0.00009154343086169693 -0.00023762039498530286 -0.00006278016955385400 0.00059268260560410893
100.00000000 -100.00000000 3.10473684 3 -0.00013180074820105791 0.00000521856966017503 0.00007401749139432824 0.00020924743679152980 0.00051248287981211268 -0.00016136934592944927
300.00000000 33.33333333 1.60311278 2 0.00027203809806969385 0.00058104211461932969 -0.00010296324588770898 -0.00070685699642720231 0.00002083842610684866 0.00002885103146421415
300.00000000 -100.00000000 0.73419549 3 0.00027014585222406097 0.00023619306757659814 -0.00042589743071274374 -0.00037465322956450181 0.00068722947404487185 0.00123170704951275811
100.00000000 -100.00000000 2.67449624 2 0.00000940514671914462 -0.00004947484030459011 -0.00002852245484866670 -0.00008624840119884913 -0.00016338990382066338 0.00001571802973940159
166.66666667 -33.33333333 1.63685714 2 0.00057502960166744309 0.00027541430678928449 -0.00117265748852098052 -0.00072125520276559334 -0.00001176051191019187 0.00020041418277311385
300.00000000 100.00000000 0.52329323 3 0.00015159942109291835 -0.00088274339006197541 -0.00080749148671829351 0.00249664416730587413 0.00006869394350037959 -0.00015869943900656129
166.66666667 33.33333333 0.06774436 2 -0.00120949624289577077 0.00022851503885396644 -0.00069092057266840936 0.00002325278125884860 -0.01894201890199455687 -0.00379908145438782136
300.00000000 33.33333333 2.43828571 2 -0.00005045316069275266 0.00001656410104129260 0.00033029066986629617 -0.00015851903155484199 -0.00000172384944729917 0.00002158061031194113
100.00000000 -33.33333333 1.70434586 2 0.00038503764081844243 0.00105440373774022349 -0.00093714690909994747 -0.00114535680107412905 0.00017318175137827796 -0.00021660978475534567
300.00000000 33.33333333 3.23127820 2 0.00006057283163544300 0.00028236114928311171 -0.00016011636215373939 -0.00056047280797870326 0.00004306744228498206 0.00007821945977624016
166.66666667 100.00000000 1.46813534 2 -0.00026152454110957626 0.00062004851784832107 0.00010399770132335125 -0.00049078194019028101 0.00004255053121876446 -0.00011100558297798799
166.66666667 -33.33333333 1.56093233 3 0.00029635898270632011 0.00024856374845672935 0.00009813704471516779 0.00010687601849830518 -0.00001592049421392062 -0.00014795804455786280
166.66666667 33.33333333 0.58234586 2 -0.00038017163796767375 -0.00075665179816180325 0.00216360726150012202 -0.00009268986809775164 -0.00038088843501584925 -0.00019155651039610405
300.00000000 33.33333333 1.08007519 1 -0.00051458771414181366 -0.00112819709218218424 0.00065323464250016845 0.00305237738761332099 0.00016261507265675109 -0.00088128136909371233
166.66666667 -33.33333333 3.37469173 1 -0.00049425377835334884 -0.00013066614401156136 0.00098498388746216802 0.00017313449119063067 -0.00006609463060449443 0.00000896635842062813
166.66666667 100.00000000 2.41297744 3 0.00002616741355205444 -0.00027998871284386813 -0.00013433223173156782 0.00042449981076248720 -0.00007119560069935658 0.00020671508815483486
233.33333333 33.33333333 2.32018045 2 0.00002868624072950180 -0.00014636843817684991 -0.00017283426331697569 0.00054375275027644589 -0.00001793463034131676 -0.00009039722758175743
233.33333333 100.00000000 2.87696241 1 -0.00031348883276548309 0.00006601299961328102 0.00028214726252199031 -0.00015838451184693042 0.00020134142740893998 -0.00015111698984037152
300.00000000 -33.33333333 2.46359398 3 -0.00005330246618589238 -0.00009360483790974323 0.00010470213467815286 0.00010071804352488551 -0.00004845689326765217 0.00006446677373373489
166.66666667 100.00000000 0.15210526 3 0.00100347203515616014 -0.00127261688928943686 -0.00186825755257109902 -0.00044323006471460137 -0.01612812226127279327 0.00965470021547700993
300.00000000 33.33333333 2.53951880 1 0.00009696808277553529 0.00003048996339656197 -0.00037022517707505526 -0.00007958490427892912 -0.00003002107975757645 0.00002358801395161286
300.00000000 -33.33333333 0.65827068 3 0.00006020043380776612 0.00086660444719495943 -0.00043690485461484677 -0.00075603651333575451 0.00064943999777881120 -0.00083131356746355517
300.00000000 33.33333333 2.05866165 2 -0.00007016458684878168 0.00006997682647216258 0.00069133571070859186 -0.00013319448739674785 0.00007621867735733735 -0.00005783186211208061
100.00000000 -33.33333333 0.55703759 1 -0.00082621669429690420 0.00072367048925403923 0.00271603575856551801 -0.00148352602420525887 -0.00013022057785237807 0.00004993841637247709
300.00000000 100.00000000 1.94055639 1 -0.00051759848406680061 0.00035021258769313799 -0.00005436901215849209 -0.00016993031846988649 -0.00023387789326416533 -0.00086931737917283168
233.33333333 -100.00000000 1.72965414 3 -0.00023305602101966104 0.00021839279527503948 -0.00017615917652225691 0.00007273994451694749 0.00024350005875091654 0.00044809145327015981
100.00000000 100.00000000 1.24879699 1 0.00065302757080631663 0.00007168681010458956 -0.00134362288287750574 -0.00028004140552161002 0.00026246133855212802 0.00007227619549927959
300.00000000 100.00000000 3.20596992 3 0.00005194153944460094 0.00006474093250428768 -0.00011945528711169008 -0.00015045073495865456 -0.00010656561039976230 -0.00022052330907938806
300.00000000 -33.33333333 2.15145865 3 -0.00009245455865791084 0.00004624840937783119 0.00012391858868654429 0.00020356528309241231 0.00039190791810024100 0.00027053725666561920
100.00000000 33.33333333 1.83932331 1 -0.00001385789213233411 -0.00071366224796931771 0.00008723242503291097 0.00123620719059729642 0.00007831757632650618 0.00004656526878366215
166.66666667 100.00000000 2.40454135 2 -0.00010491526310078347 -0.00026906797713953497 0.00008240191599585091 0.00045591570975821773 -0.00005316153726449982 -0.00022591135563078079
166.66666667 33.33333333 2.69980451 1 -0.00002876627985155580 -0.00002616300194403160 -0.00000369590539135477 0.00011808089656607610 -0.00000075826743665379 -0.00003365480522544234
300.00000000 -100.00000000 0.62452632 1 0.00059525411681669350 0.00034613732636485554 0.00016278128219908763 -0.00034166136051001739 0.00107514175489975051 0.00148529372221996476
166.66666667 33.33333333 0.10992481 1 -0.00074545281805475107 -0.00021831548260816541 -0.00046071404413153900 -0.00203134741543715361 0.00653697818015278563 0.00289465229847735670
300.00000000 -33.33333333 1.84775940 2 -0.00044173634761673127 0.00061009150072602368 0.00073117902100329511 -0.00109293265305350799 0.00006757199811357829 -0.00006556441323436232
300.00000000 100.00000000 2.66606015 3 -0.00000175326882575363 0.00004842928878968381 -0.00000619904536752152 -0.00000629281763871430 -0.00000989233057981623 -0.00004827553689949263
300.00000000 -33.33333333 0.98727820 2 -0.00062579780338407723 -0.00043866675401289112 0.00185546183455898646 0.00157716068226036818 0.00013051647399106667 -0.00020112637643732134
166.66666667 33.33333333 2.45515789 1 0.00003076526459947759 -0.00014766220761857392 -0.00021686458707733028 0.00036606527158966281 -0.00000229856367272429 0.00004985509460829002
166.66666667 -33.33333333 2.10084211 2 0.00006279110771749134 0.00036380161753701053 -0.00037251053629404036 -0.00068214256745461839 -0.00013460739655163226 -0.00022703296784915236
300.00000000 -100.00000000 2.16833083 3 0.00018715377481970775 -0.00007240202239525957 -0.00018794947533795473 0.00003745009461493561 -0.00038128649551315361 0.00027840183913825151
233.33333333 -100.00000000 0.74263158 3 0.00005048343789590486 0.00003482592605818053 -0.00060125433941124223 0.00048062963814792349 0.00029615955892894999 0.00196001800470069209
166.66666667 -33.33333333 2.60700752 2 -0.00008196621234877335 0.00004044606250225704 0.00026224481567931116 -0.00006344888382432895 0.00002211864192672816 -0.00001648241362051041
100.00000000 -100.00000000 2.29487218 1 0.00011998551369535746 -0.00004885151071200844 0.00014834652078782659 -0.00018909339768046799 0.00007261160948769342 -0.00003731055419960063
300.00000000 -33.33333333 0.79324812 3 0.00031854273222310652 -0.00067889382239104943 0.00018369579886061356 0.00081903520883096149 -0.00103787732168701121 -0.00074661001384006969
300.00000000 33.33333333 2.31174436 1 -0.00020592618918213677 -0.00016612295296015682 0.00001128260453219646 0.00087818189327076195 -0.00002465551748357100 -0.00012700124738443822
233.33333333 100.00000000 2.47203008 2 0.00004853910742510639 -0.00004159990725648932 -0.00015854031895809299 0.00018904539400880774 0.00008142309431132908 0.00004450355291081744
300.00000000 100.00000000 0.80168421 1 0.00004623135437663135 -0.00110373087413211177 0.00090007048028620197 0.00148187641703923260 -0.00219457140648012839 0.00093187646412721018
233.33333333 -100.00000000 3.29876692 1 0.00006522286120203029 -0.00025708894551512440 0.00009193111680453742 0.00019464196945051211 -0.00032531955319804522 -0.00013363496145112088
166.66666667 100.00000000 1.37533835 2 0.00020856047499088410 -0.00072267926089683999 -0.00029795496490463889 0.00054581996433125819 0.00005149920521349636 0.00011048057499315455
233.33333333 100.00000000 2.69980451 1 -0.00008401676873544109 -0.00002909751534913115 0.00008077203165641115 -0.00003006211690346054 0.00009086967298857597 0.00008881562261230398
300.00000000 -100.00000000 0.05930827 2 0.00072353688258784091 -0.00019347125159717719 0.00034339491316202712 -0.00151209114068511017 -0.02508084579065919875 0.00712695548876815781
100.00000000 -33.33333333 0.80168421 2 -0.00056189585434664494 0.00001949785881332398 0.00197418196349743698 0.00158152416903861595 -0.00133539136528427158 0.00062742378580137210
100.00000000 33.33333333 1.45126316 1 -0.00024836262989857472 0.00058059405704000545 0.00038708518493897901 -0.00093064773797381730 -0.00000331869134291317 0.00003235566536786400
233.33333333 100.00000000 0.18584962 1 -0.00046288296292357336 0.00092437866348620532 -0.00095575672056520363 0.00137882091817441670 -0.00213100153676937199 -0.01372411014758917816
166.66666667 100.00000000 3.13004511 3 -0.00048122793761642843 0.00008474859769777202 0.00053938720618938523 -0.00010202034189770978 0.00030818770817339451 0.00012162953825516679
100.00000000 33.33333333 0.63296241 1 0.00042902857725556721 0.00005342607149652176 0.00063883612938129196 0.00137909220767839244 -0.00000646127606013553 -0.00019884215691789660
300.00000000 -100.00000000 2.02491729 2 0.00004329721436047686 -0.00046624257034624593 0.00036102011369560450 0.00046790235997944498 -0.00007653747325657554 0.00020455221953300967
233.33333333 33.33333333 1.15600000 2 0.00049803500595477028 -0.00002338910067862778 -0.00087191218244794018 -0.00062681383422972408 -0.00024038070394167407 0.00006503561037927262
100.00000000 -100.00000000 1.15600000 2 -0.00021123646974017477 -0.00113432665534764329 -0.00003593610668607133 0.00037680068913810801 -0.00058179512610245364 0.00091197580946061418
100.00000000 100.00000000 2.97819549 3 0.00029439732781351857 -0.00007730967599052942 0.00000786756016572446 0.00001214506817764266 -0.00021044074819803482 -0.00031880811181272879
166.66666667 -100.00000000 0.38831579 3 0.00026754137165492216 -0.00018655810673393814 -0.00026881921582783824 -0.00074968300647250689 -0.00228911052024474877 0.00084358903717529415
300.00000000 -33.33333333 2.61544361 2 0.00001978545998840049 0.00002792248965146876 -0.00011729445688110977 -0.00009573848241370725 0.00000923410529594616 -0.00000835602005411118
166.66666667 -33.33333333 0.19428571 3 -0.00027677603290922000 0.00066537077407017339 0.00264853132078589738 0.00022384820207139752 0.00315531319840316008 -0.01661243324710439187
233.33333333 100.00000000 2.13458647 3 -0.00012793233201925451 -0.00009687564458727421 0.00037999256553297158 0.00021841580993478399 0.00038217212478652200 0.00015751090048254741
166.66666667 100.00000000 2.26112782 1 -0.00024274838528172483 -0.00013684707945987861 0.00054930730426768490 0.00028493037839336066 0.00019689078103931335 0.00023384992305293392
233.33333333 -100.00000000 0.49798496 3 -0.00016029729108410338 0.00012530958395846089 -0.00040452822984904764 -0.00008394752145208423 -0.00026080548976955511 -0.00001257922296570490
233.33333333 100.00000000 2.16833083 1 0.00015013927710899859 -0.00047363736036669856 -0.00036259810337650532 0.00051518138518511142 0.00031472209363421808 0.00024277018382125894
300.00000000 100.00000000 0.54860150 1 -0.00021316466860878019 -0.00082162045998795171 -0.00047705277425763760 0.00103757514120207932 -0.00014621121525686575 -0.00095005418829700860
300.00000000 -100.00000000 1.91524812 3 0.00030444500387395386 -0.00004676148022440068 0.00006007043525714309 -0.00024778744810297341 -0.00033119827038443375 -0.00015377873169125077
300.00000000 -33.33333333 1.47657143 3 -0.00039103341233922932 0.00011177188092026934 0.00021716777587516274 -0.00013437189000565976 -0.00019320886721963965 -0.00010003185784345794
300.00000000 33.33333333 0.37144361 2 0.00033370739853598788 0.00048350068144624268 -0.00202243346521935362 -0.00202154865636675409 -0.00012072037109722297 -0.00041953253168913116
166.66666667 -33.33333333 0.07618045 1 0.00076805687623892552 0.00087820743096566462 -0.00107687268105026434 0.00135233435269710238 0.00478167840656130473 0.00949709490488378008
166.66666667 -33.33333333 0.96196992 2 -0.00017661479795887493 -0.00087395086099111300 0.00079917203481809774 0.00322608642795737437 -0.00001761812644100851 -0.00055298896789639695
100.00000000 -33.33333333 0.65827068 2 0.00164327087416055411 -0.00125875383615751176 -0.00420860182607286741 0.00200385249511988300 -0.00064382380222660596 0.00095165562320769859
166.66666667 -33.33333333 2.25269173 3 0.00014647305817817247 0.00001156440249022618 0.00011268007231934659 0.00011434678490137115 0.00003066642916422596 -0.00024670095516485094
233.33333333 33.33333333 2.69136842 3 -0.00005322006894058213 0.00008198107039202499 0.00002153512966977054 -0.00004189592205389939 0.00010329758250843299 -0.00000165937406873802
100.00000000 -100.00000000 2.76729323 1 -0.00001508981442792837 -0.00000465437161592119 -0.00001873294097788149 0.00003432480439671449 -0.00002231350573444542 0.00010321282167916986
166.66666667 -100.00000000 3.27345865 2 0.00011104414559536743 0.00004221275139281428 -0.00020187301053830084 -0.00007087889338446240 -0.00044407305830650146 -0.00000090151972599823
233.33333333 -33.33333333 1.50187970 2 -0.00032684091175144946 0.00051969622782644991 0.00051341586615348717 -0.00080606549119476174 -0.00006958763272046407 0.00003704797091146253
300.00000000 33.33333333 3.32407519 1 -0.00034446332602094259 0.00018461102909337701 0.00054282750796028934 -0.00012694163757742758 0.00024099806878323239 -0.00002640673236950782
100.00000000 100.00000000 2.55639098 3 -0.00003060635190114785 0.00006201303288023038 0.00006459603522631444 -0.00008238440046171507 0.00005913542556779567 -0.00006505285086707571
100.00000000 33.33333333 2.55639098 3 0.00000881381819653029 0.00003961171288946668 0.00003486425658767438 -0.00002474793627909788 0.00000028970244975302 -0.00008983172814545627
100.00000000 -100.00000000 0.47267669 1 -0.00016875034411871120 -0.00060124940817855615 0.00171163533818162699 0.00068705784173506785 0.00003495817030458655 0.00000295829539845760
300.00000000 -100.00000000 1.29941353 2 0.00067515074929044263 0.00020609143095255648 -0.00055901099049315470 -0.00051397619373338824 0.00000685637082843004 -0.00010949675309426373
166.66666667 100.00000000 1.26566917 3 0.00047692471219910024 0.00041631591163106317 -0.00094452390293729639 -0.00015282499185690652 0.00012383938150077510 0.00056097307283452658
233.33333333 33.33333333 0.09305263 3 0.00076547470229547756 -0.00001954437454642876 0.00142871239605428740 -0.00167856455223067070 -0.02800281465390827215 -0.01505080151151997822
233.33333333 100.00000000 2.89383459 2 0.00007302698006421224 0.00020757532391499396 -0.00010770487610363999 -0.00013376380821637876 -0.00002874873309852900 0.00011430587135151693
166.66666667 -100.00000000 0.46424060 1 0.00070033850502708157 -0.00072238503321509026 -0.00187855410369215983 0.00180160480954561766 0.00029359663920751832 0.00012612908075191724
300.00000000 33.33333333 1.08851128 1 -0.00033003744570777996 -0.00126946092731066882 -0.00005636360242391530 0.00310792625969133397 0.00042574909994215687 -0.00074790700088144641
233.33333333 33.33333333 0.99571429 2 0.00050177053376504931 -0.00061798207309734793 0.00044297951168768400 -0.00031262774215702653 0.00024344592511158102 0.00012590404971911189
233.33333333 100.00000000 2.86852632 1 -0.00024561675638948364 0.00018316505545640121 0.00016872457719536537 -0.00023948266832610223 0.00008569685230322638 -0.00022792862156540606
300.00000000 100.00000000 1.23192481 2 -0.00043173654463924613 0.00042117372581204750 0.00051269668735460735 -0.00118586834264679252 0.00023959501399857671 -0.00016974125630123018
100.00000000 -33.33333333 1.55249624 1 0.00007157304622453673 0.00050952607615410065 -0.00008025530998540131 -0.00097349393666772219 -0.00004072931964178713 -0.00005398538030601509
100.00000000 33.33333333 2.82634586 3 -0.00011040610989871301 -0.00003780873727767630 0.00006386299278378534 0.00014863700186206149 0.00039884773995362964 -0.00003088716003024060
100.00000000 100.00000000 2.64075188 1 0.00001102831830788899 -0.00000261473845986329 -0.00008402578172232028 0.00005457746321206281 -0.00003117062157052203 -0.00002498276980994896
300.00000000 -100.00000000 3.36625564 2 0.00005817810634147343 -0.00011224810485374625 -0.00008485977592155774 0.00024169003742057488 -0.00003004029026358337 0.00023099375597704496
300.00000000 33.33333333 1.12225564 1 0.00077379920064433885 -0.00134686459339569968 -0.00235261795462828092 0.00179100341912068281 0.00065969118932907835 0.00021609161538808542
300.00000000 33.33333333 3.30720301 3 0.00008541225974361454 0.00040970069961201462 -0.00005648409931832221 -0.00052687155029318324 0.00010679801772657620 -0.00022105627307587288
233.33333333 33.33333333 0.32926316 1 0.00095769549090003031 -0.00084969761429315936 -0.00068982010357690427 0.00236357558305744100 -0.00028130410935709229 0.00166897749612043952
233.33333333 33.33333333 0.46424060 2 0.00096961130298106048 0.00039090325941015525 -0.00319477140630084876 -0.00002646115275578405 -0.00002951746052578073 0.00006497514456552944
166.66666667 33.33333333 2.06709774 2 0.00004285910746063583 -0.00009399828444239317 -0.00016310742477310672 0.00044204958568500545 0.00019023267659863300 -0.00020155377721511977
233.33333333 100.00000000 1.49344361 2 0.00051678348607948085 0.00034634500227985405 -0.00058384932936030909 -0.00030924502960489480 -0.00011208234640592599 -0.00002589706607333182
100.00000000 -100.00000000 1.56093233 3 -0.00019722684968416205 0.00003703116987991322 -0.00019105570768874387 0.00004610557008967260 0.00015630058928711788 0.00005795444539455669
100.00000000 33.33333333 3.07942857 1 -0.00016788687149824432 0.00024128676633818809 0.00032270881795659693 -0.00047349439447502900 -0.00005159482172999661 -0.00004754118020092813
300.00000000 -100.00000000 0.09305263 1 0.00082080701955151936 -0.00109383641305245242 0.00480394116597654321 0.00462186198364184386 0.04253007375602992773 -0.03531573428609412895
300.00000000 33.33333333 2.73354887 3 0.00007118246165760863 0.00006879739203788540 -0.00004044383377039410 -0.00009514728813760561 -0.00010478069072039721 -0.00005336110566036676
300.00000000 33.33333333 1.32472180 3 -0.00023890460693605671 0.00056491687810277912 0.00046236596862493124 -0.00038675445392713991 -0.00006179376538631060 -0.00009218315640208944
166.66666667 100.00000000 3.23127820 3 -0.00006324471978396363 0.00014694270667477856 0.00008534093135896552 -0.00010358581998839412 0.00032983576648121340 0.00025617532670401738
100.00000000 -100.00000000 2.86009023 3 -0.00004412427138053977 0.00005991603254721102 0.00001042445931886939 0.00022542214098822407 0.00032871565267968757 -0.00007894400176615252
100.00000000 100.00000000 0.15210526 1 -0.00085152203318292424 0.00033492509736952148 0.00014424034298948247 -0.00107169848465521965 0.00679912273122572959 -0.00620728571832009860
233.33333333 33.33333333 2.75885714 2 -0.00013339712259173965 -0.00013820077863563255 0.00016787229502917807 0.00019978324724357542 -0.00002838379355763352 -0.00003510038025213811
166.66666667 33.33333333 2.58169925 1 -0.00003724718160002970 0.00002785089806948728 0.00017704568671952485 -0.00013435234264232718 0.00000326209697615735 -0.00000590520453466187
100.00000000 33.33333333 2.75042105 1 0.00000015289929190107 0.00001036285770430407 0.00006217560440706644 -0.00000665578270531190 -0.00003261132375458249 0.00001253093409958759
166.66666667 -33.33333333 1.82245113 2 0.00020122926368975891 0.00003206358278486219 -0.00033204218982598306 0.00047659594518886637 0.00022997779922934535 0.00014895914358915610
300.00000000 33.33333333 2.55639098 1 0.00007529124768729838 0.00007812595570335952 -0.00026620941789724084 -0.00024336106645928009 -0.00004477011006138079 -0.00000764168055885529
300.00000000 100.00000000 2.73354887 3 0.00004259044681062216 0.00008274697024470197 -0.00007280659454793167 -0.00006260334961105361 0.00006429015030541333 -0.00003609697656832533
100.00000000 -33.33333333 1.59467669 1 -0.00052027820711767077 -0.00035397147156760258 0.00046512791828506243 0.00064287639089760401 -0.00001856428861586528 0.00002753044631195555
300.00000000 -100.00000000 0.57390977 1 0.00032324421600749578 -0.00075610694680012103 -0.00087231439191397784 -0.00009562498830209403 -0.00101404521565503233 -0.00021082825295131308
300.00000000 100.00000000 1.88993985 1 0.00022328005418465130 0.00024450302805728492 0.00007634100305382973 0.00012505515338294827 -0.00042152906122310744 0.00095189200600340065
100.00000000 -100.00000000 0.69201504 1 0.00090721297679903067 -0.00066104284485362719 -0.00215895583236252628 0.00036550118392907217 0.00052374054175298966 -0.00046499288540645340
166.66666667 100.00000000 2.91070677 2 0.00001373044410166135 0.00033594066366704375 -0.00000080021564326076 -0.00031858255600006833 -0.00019892337084237597 0.00017756856970381612
166.66666667 33.33333333 2.09240602 3 -0.00015969067043049517 -0.00009891882020805458 -0.00036829976858946859 -0.00008574049138729992 -0.00014920383396514700 0.00044457707463511247
166.66666667 -100.00000000 1.69590977 3 0.00020680559805643573 0.00017334787101612532 0.00025367018497989441 0.00007986486544669737 -0.00006120475009070857 -0.00034607722298720262
166.66666667 33.33333333 2.15145865 2 -0.00051217876272354845 -0.00042053185656685008 0.00108638854658881975 0.00061692761779240867 -0.00015888935921456581 -0.00014398715426104340
233.33333333 100.00000000 1.15600000 1 0.00076782882943023957 -0.00001592886532896313 -0.00010912223947199258 -0.00075030603276355939 0.00020469352079317238 0.00059721980391793467
300.00000000 -100.00000000 1.04633083 2 -0.00018452026149588899 -0.00016387970293121778 0.00051384937933399610 -0.00051774656461857978 -0.00026548130642881247 -0.00059494713407357794
100.00000000 100.00000000 1.93212030 2 0.00036618899334546310 -0.00045923695602726990 -0.00052524008547551257 0.00039834847287165375 0.00006086143159018486 -0.00099885824500582837
166.66666667 33.33333333 2.10927820 3 -0.00002624153781696704 -0.00008989669163579745 -0.00000344757612552268 -0.00042483301941856533 -0.00051296213145630010 -0.00006434982868064967
233.33333333 100.00000000 2.12615038 2 -0.00009192544165836501 0.00004664137835809945 0.00035853460762377690 -0.00011227690326940890 -0.00039786359170156576 0.00012246560871301869
166.66666667 33.33333333 0.80168421 2 0.00036784102184321440 0.00021289455346453181 0.00014285014473162840 -0.00150878965565498989 -0.00059061892960694405 0.00049130124408201325
100.00000000 -33.33333333 2.45515789 1 0.00004268149911164454 0.00008632474833907212 -0.00017451410302900507 -0.00037331493970043484 0.00000989456957487427 -0.00001586394786794213
300.00000000 33.33333333 1.28254135 1 -0.00081547060017234313 0.00047134692567620114 0.00092896266248039560 -0.00008222524762887185 0.00023142687617785771 0.00039560381961557784
233.33333333 100.00000000 2.34548872 3 -0.00018042221485814328 0.00018399333743811119 0.00015594466605693463 -0.00042404865346583006 0.00015996062567526136 -0.00012395531676414855
166.66666667 -100.00000000 3.10473684 2 -0.00004444958799491674 0.00045077996202514520 0.00004202541285523284 -0.00052170175837534956 0.00010631681393961406 -0.00034629959400981794
166.66666667 -100.00000000 1.44282707 3 -0.00029310760404185198 -0.00002070597573768549 -0.00009455382900547768 -0.00013499441962845385 -0.00017325834196309474 -0.00009212678232427589
166.66666667 -33.33333333 1.55249624 3 0.00038160774412163524 0.00007653168183545741 0.00008786211109422979 0.00002126641732783149 -0.00014338804741762350 -0.00001090524759906526
166.66666667 -33.33333333 0.16054135 1 -0.00101555352331114093 0.00064031190614999701 -0.00030496323169082380 0.00171451151161983064 -0.00195170413411990947 0.00389055971776512427
300.00000000 -33.33333333 1.87306767 1 0.00002529954746680201 0.00037774869733505614 0.00079990015987305986 -0.00109197168825943789 -0.00022373067632594997 -0.00044044080976503275
300.00000000 100.00000000 1.42595489 2 0.00015852201371232126 0.00059228335841699333 -0.00012132682594885302 -0.00081982649783910778 0.00001547196430242058 -0.00006732255527494087
300.00000000 33.33333333 2.36236090 2 0.00017034794132094526 0.00004610493263283149 -0.00027400844490855157 -0.00046843558139418649 0.00002159597628588755 -0.00000977598812363920
166.66666667 100.00000000 3.07942857 2 0.00034905790407862284 0.00012994930906415881 -0.00042106471888878630 -0.00014891411600424569 0.00038018286513888675 0.00011349806912887218
100.00000000 100.00000000 1.35846617 3 -0.00067959432594689474 -0.00016731936201092457 0.00009508335362289370 -0.00016844543343688626 0.00004055861200158967 -0.00008974577373497514
100.00000000 -100.00000000 1.46813534 1 0.00045493065343160768 0.00035685733389903366 -0.00052579883153320888 -0.00042334708906453875 -0.00007142352796524701 0.00004694123255580037
233.33333333 -33.33333333 2.64918797 3 -0.00003094255393264824 0.00000358626436581762 -0.00000606164819146649 -0.00001766420550762515 -0.00002060396026883886 0.00008319475740707316
233.33333333 -33.33333333 2.78416541 3 0.00001871160228003903 -0.00000490438849505589 0.00008212542246763654 -0.00006874919179749722 -0.00008713943147737319 -0.00021190413116089511
