w Re(f(w)) Im(f(w))
122090.22556391 -3.4885178840622E-06 2.43535728669947E-06
122586.466165414 -7.3215668288632E-07 -1.75144681791569E-07
123082.706766917 -3.02269673868224E-06 1.50523809048957E-06
123578.947368421 1.77860941047754E-06 2.89765576198609E-06
124075.187969925 2.53558430367228E-07 2.16783411239302E-06
124571.428571429 2.50370734176738E-07 1.53552939050108E-06
125067.669172932 7.01969540069545E-07 2.13669820479213E-06
125563.909774436 2.4338849891658E-06 -5.17546397022649E-06
126060.15037594 -2.71442482560952E-06 5.95205324851275E-06
126556.390977444 3.03541473796176E-06 -1.5556388761315E-07
127052.631578947 -1.2532221965837E-07 -7.38167729535259E-07
127548.872180451 1.40013892547103E-06 -3.02863932764725E-06
128045.112781955 -7.18691689734579E-07 1.11539689178723E-06
128541.353383459 -3.76690035950332E-06 -6.76871743262592E-07
129037.593984962 -2.07402368298204E-06 -1.61921345656383E-07
129533.834586466 -1.68230736268277E-07 1.09950721802466E-06
130030.07518797 2.48405967550594E-06 2.2863465607968E-06
130526.315789474 -1.05016947246619E-06 -5.07042985817309E-07
